average_displacement,from_position_x,to_position_y,to_position_x,uuid,movement_type,from_position_y
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.041748046875,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
0.03596047794117647,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0.04453125,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.0382080078125,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0.040755208333333334,478,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.9893663194444444,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.043247767857142856,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0.0303125,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,105
0.030843098958333332,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,105
0.03218410326086957,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,106
0.030806107954545456,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,106
0.03218005952380952,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,106
0.0337890625,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
1.989720394736842,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.04642427884615385,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0.03227796052631579,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0.05029296875,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0.03396267361111111,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.054865056818181816,478,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.0541015625,478,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0.03608630952380952,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,105
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0.03701171875,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,105
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.9900390625,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0.03596047794117647,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0.0382080078125,478,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0.03895970394736842,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
0.037651909722222224,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
0.039751838235294115,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
0.042236328125,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.04088541666666667,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.043666294642857144,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.047025240384615384,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.050944010416666664,478,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.04989346590909091,478,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.0546875,478,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0.03658854166666667,478,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0.029146634615384616,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,105
0.029609375,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,105
0.030843098958333332,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,106
1.990327380952381,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0.02946671195652174,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,106
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,3,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0.030717329545454544,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,106
0.03218005952380952,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0.0306640625,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0.03217516447368421,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0.03396267361111111,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0.03596047794117647,478,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0.0343017578125,478,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0.036458333333333336,478,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.03444602272727273,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,105
0.03524925595238095,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,105
0.03701171875,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
0.035670230263157895,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
0.037543402777777776,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0.039751838235294115,479,110,478,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
